way_id,u,v,distance,highway,hour,weekday,travel_time
8,node_8_A,node_8_B,39,unclassified,20,4,9.6
8,node_8_A,node_8_B,39,unclassified,21,4,9.5
8,node_8_A,node_8_B,39,unclassified,22,4,9.5
8,node_8_A,node_8_B,39,unclassified,23,4,9.7
8,node_8_A,node_8_B,39,unclassified,0,5,9.5
8,node_8_A,node_8_B,39,unclassified,1,5,9.9
8,node_8_A,node_8_B,39,unclassified,2,5,10.0
8,node_8_A,node_8_B,39,unclassified,3,5,10.0
8,node_8_A,node_8_B,39,unclassified,4,5,10.4
8,node_8_A,node_8_B,39,unclassified,5,5,10.6
8,node_8_A,node_8_B,39,unclassified,6,5,9.9
8,node_8_A,node_8_B,39,unclassified,7,5,11.2
8,node_8_A,node_8_B,39,unclassified,8,5,12.0
8,node_8_A,node_8_B,39,unclassified,9,5,11.9
8,node_8_A,node_8_B,39,unclassified,10,5,11.4
8,node_8_A,node_8_B,39,unclassified,11,5,9.6
8,node_8_A,node_8_B,39,unclassified,12,5,10.6
8,node_8_A,node_8_B,39,unclassified,13,5,9.5
8,node_8_A,node_8_B,39,unclassified,14,5,9.6
8,node_8_A,node_8_B,39,unclassified,15,5,10.0
8,node_8_A,node_8_B,39,unclassified,16,5,12.1
8,node_8_A,node_8_B,39,unclassified,17,5,11.8
8,node_8_A,node_8_B,39,unclassified,18,5,10.7
8,node_8_A,node_8_B,39,unclassified,19,5,11.3
8,node_8_A,node_8_B,39,unclassified,20,5,10.3
8,node_8_A,node_8_B,39,unclassified,21,5,10.4
8,node_8_A,node_8_B,39,unclassified,22,5,9.3
8,node_8_A,node_8_B,39,unclassified,23,5,9.3
8,node_8_A,node_8_B,39,unclassified,0,6,9.3
8,node_8_A,node_8_B,39,unclassified,1,6,10.3
8,node_8_A,node_8_B,39,unclassified,2,6,9.9
8,node_8_A,node_8_B,39,unclassified,3,6,9.9
8,node_8_A,node_8_B,39,unclassified,4,6,9.6
8,node_8_A,node_8_B,39,unclassified,5,6,10.6
8,node_8_A,node_8_B,39,unclassified,6,6,10.7
8,node_8_A,node_8_B,39,unclassified,7,6,11.6
8,node_8_A,node_8_B,39,unclassified,8,6,11.0
8,node_8_A,node_8_B,39,unclassified,9,6,11.3
8,node_8_A,node_8_B,39,unclassified,10,6,10.5
8,node_8_A,node_8_B,39,unclassified,11,6,10.4
8,node_8_A,node_8_B,39,unclassified,12,6,9.4
8,node_8_A,node_8_B,39,unclassified,13,6,9.9
8,node_8_A,node_8_B,39,unclassified,14,6,9.6
8,node_8_A,node_8_B,39,unclassified,15,6,10.8
8,node_8_A,node_8_B,39,unclassified,16,6,10.4
8,node_8_A,node_8_B,39,unclassified,17,6,10.7
8,node_8_A,node_8_B,39,unclassified,18,6,11.3
8,node_8_A,node_8_B,39,unclassified,19,6,11.0
8,node_8_A,node_8_B,39,unclassified,20,6,10.3
8,node_8_A,node_8_B,39,unclassified,21,6,9.8
8,node_8_A,node_8_B,39,unclassified,22,6,9.1
8,node_8_A,node_8_B,39,unclassified,23,6,9.3
9,node_9_A,node_9_B,339,residential,0,0,64.0
9,node_9_A,node_9_B,339,residential,1,0,73.0
9,node_9_A,node_9_B,339,residential,2,0,68.0
9,node_9_A,node_9_B,339,residential,3,0,69.4
9,node_9_A,node_9_B,339,residential,4,0,64.2
9,node_9_A,node_9_B,339,residential,5,0,68.2
9,node_9_A,node_9_B,339,residential,6,0,73.9
9,node_9_A,node_9_B,339,residential,7,0,83.7
9,node_9_A,node_9_B,339,residential,8,0,86.7
9,node_9_A,node_9_B,339,residential,9,0,83.2
9,node_9_A,node_9_B,339,residential,10,0,74.7
9,node_9_A,node_9_B,339,residential,11,0,70.4
9,node_9_A,node_9_B,339,residential,12,0,65.4
9,node_9_A,node_9_B,339,residential,13,0,73.7
9,node_9_A,node_9_B,339,residential,14,0,66.2
9,node_9_A,node_9_B,339,residential,15,0,70.6
9,node_9_A,node_9_B,339,residential,16,0,74.1
9,node_9_A,node_9_B,339,residential,17,0,75.7
9,node_9_A,node_9_B,339,residential,18,0,79.7
9,node_9_A,node_9_B,339,residential,19,0,75.4
9,node_9_A,node_9_B,339,residential,20,0,72.0
9,node_9_A,node_9_B,339,residential,21,0,69.9
9,node_9_A,node_9_B,339,residential,22,0,72.9
9,node_9_A,node_9_B,339,residential,23,0,71.0
9,node_9_A,node_9_B,339,residential,0,1,69.8
9,node_9_A,node_9_B,339,residential,1,1,72.5
9,node_9_A,node_9_B,339,residential,2,1,65.6
9,node_9_A,node_9_B,339,residential,3,1,69.8
9,node_9_A,node_9_B,339,residential,4,1,72.8
9,node_9_A,node_9_B,339,residential,5,1,76.1
9,node_9_A,node_9_B,339,residential,6,1,69.5
9,node_9_A,node_9_B,339,residential,7,1,79.0
9,node_9_A,node_9_B,339,residential,8,1,76.8
9,node_9_A,node_9_B,339,residential,9,1,75.5
9,node_9_A,node_9_B,339,residential,10,1,74.5
9,node_9_A,node_9_B,339,residential,11,1,69.3
9,node_9_A,node_9_B,339,residential,12,1,64.7
9,node_9_A,node_9_B,339,residential,13,1,74.6
9,node_9_A,node_9_B,339,residential,14,1,73.9
9,node_9_A,node_9_B,339,residential,15,1,78.5
9,node_9_A,node_9_B,339,residential,16,1,73.5
9,node_9_A,node_9_B,339,residential,17,1,79.5
9,node_9_A,node_9_B,339,residential,18,1,79.6
9,node_9_A,node_9_B,339,residential,19,1,71.0
9,node_9_A,node_9_B,339,residential,20,1,73.6
9,node_9_A,node_9_B,339,residential,21,1,73.1
9,node_9_A,node_9_B,339,residential,22,1,71.0
9,node_9_A,node_9_B,339,residential,23,1,66.4
9,node_9_A,node_9_B,339,residential,0,2,66.5
9,node_9_A,node_9_B,339,residential,1,2,72.9
9,node_9_A,node_9_B,339,residential,2,2,64.4
9,node_9_A,node_9_B,339,residential,3,2,68.0
9,node_9_A,node_9_B,339,residential,4,2,68.3
9,node_9_A,node_9_B,339,residential,5,2,69.0
9,node_9_A,node_9_B,339,residential,6,2,73.3
9,node_9_A,node_9_B,339,residential,7,2,76.0
9,node_9_A,node_9_B,339,residential,8,2,83.7
9,node_9_A,node_9_B,339,residential,9,2,85.5
9,node_9_A,node_9_B,339,residential,10,2,75.9
9,node_9_A,node_9_B,339,residential,11,2,69.8
9,node_9_A,node_9_B,339,residential,12,2,72.5
9,node_9_A,node_9_B,339,residential,13,2,67.1
9,node_9_A,node_9_B,339,residential,14,2,70.3
9,node_9_A,node_9_B,339,residential,15,2,75.8
9,node_9_A,node_9_B,339,residential,16,2,73.3
9,node_9_A,node_9_B,339,residential,17,2,80.3
9,node_9_A,node_9_B,339,residential,18,2,75.2
9,node_9_A,node_9_B,339,residential,19,2,74.0
9,node_9_A,node_9_B,339,residential,20,2,76.4
9,node_9_A,node_9_B,339,residential,21,2,64.8
9,node_9_A,node_9_B,339,residential,22,2,73.4
9,node_9_A,node_9_B,339,residential,23,2,69.1
9,node_9_A,node_9_B,339,residential,0,3,69.2
9,node_9_A,node_9_B,339,residential,1,3,65.2
9,node_9_A,node_9_B,339,residential,2,3,69.4
9,node_9_A,node_9_B,339,residential,3,3,73.1
9,node_9_A,node_9_B,339,residential,4,3,71.6
9,node_9_A,node_9_B,339,residential,5,3,68.8
9,node_9_A,node_9_B,339,residential,6,3,79.2
9,node_9_A,node_9_B,339,residential,7,3,77.6
9,node_9_A,node_9_B,339,residential,8,3,77.7
9,node_9_A,node_9_B,339,residential,9,3,83.6
9,node_9_A,node_9_B,339,residential,10,3,75.9
9,node_9_A,node_9_B,339,residential,11,3,72.4
9,node_9_A,node_9_B,339,residential,12,3,67.3
9,node_9_A,node_9_B,339,residential,13,3,65.4
9,node_9_A,node_9_B,339,residential,14,3,68.5
9,node_9_A,node_9_B,339,residential,15,3,68.8
9,node_9_A,node_9_B,339,residential,16,3,78.9
9,node_9_A,node_9_B,339,residential,17,3,85.2
9,node_9_A,node_9_B,339,residential,18,3,83.5
9,node_9_A,node_9_B,339,residential,19,3,71.7
9,node_9_A,node_9_B,339,residential,20,3,65.8
9,node_9_A,node_9_B,339,residential,21,3,74.2
9,node_9_A,node_9_B,339,residential,22,3,71.4
9,node_9_A,node_9_B,339,residential,23,3,64.8
9,node_9_A,node_9_B,339,residential,0,4,63.9
9,node_9_A,node_9_B,339,residential,1,4,69.9
9,node_9_A,node_9_B,339,residential,2,4,70.0
9,node_9_A,node_9_B,339,residential,3,4,69.1
9,node_9_A,node_9_B,339,residential,4,4,65.4
9,node_9_A,node_9_B,339,residential,5,4,70.8
9,node_9_A,node_9_B,339,residential,6,4,80.1
9,node_9_A,node_9_B,339,residential,7,4,76.9
9,node_9_A,node_9_B,339,residential,8,4,83.8
9,node_9_A,node_9_B,339,residential,9,4,74.4
9,node_9_A,node_9_B,339,residential,10,4,79.9
9,node_9_A,node_9_B,339,residential,11,4,68.8
9,node_9_A,node_9_B,339,residential,12,4,71.5
9,node_9_A,node_9_B,339,residential,13,4,65.7
9,node_9_A,node_9_B,339,residential,14,4,71.3
9,node_9_A,node_9_B,339,residential,15,4,75.3
9,node_9_A,node_9_B,339,residential,16,4,79.4
9,node_9_A,node_9_B,339,residential,17,4,75.4
9,node_9_A,node_9_B,339,residential,18,4,80.7
9,node_9_A,node_9_B,339,residential,19,4,78.0
9,node_9_A,node_9_B,339,residential,20,4,68.4
9,node_9_A,node_9_B,339,residential,21,4,70.1
9,node_9_A,node_9_B,339,residential,22,4,64.9
9,node_9_A,node_9_B,339,residential,23,4,70.5
9,node_9_A,node_9_B,339,residential,0,5,72.7
9,node_9_A,node_9_B,339,residential,1,5,68.6
9,node_9_A,node_9_B,339,residential,2,5,68.6
9,node_9_A,node_9_B,339,residential,3,5,63.0
9,node_9_A,node_9_B,339,residential,4,5,72.4
9,node_9_A,node_9_B,339,residential,5,5,72.9
9,node_9_A,node_9_B,339,residential,6,5,79.2
9,node_9_A,node_9_B,339,residential,7,5,80.9
9,node_9_A,node_9_B,339,residential,8,5,83.6
9,node_9_A,node_9_B,339,residential,9,5,79.3
9,node_9_A,node_9_B,339,residential,10,5,71.6
9,node_9_A,node_9_B,339,residential,11,5,74.5
9,node_9_A,node_9_B,339,residential,12,5,69.5
9,node_9_A,node_9_B,339,residential,13,5,69.5
9,node_9_A,node_9_B,339,residential,14,5,68.1
9,node_9_A,node_9_B,339,residential,15,5,69.6
9,node_9_A,node_9_B,339,residential,16,5,77.2
9,node_9_A,node_9_B,339,residential,17,5,81.8
9,node_9_A,node_9_B,339,residential,18,5,76.9
9,node_9_A,node_9_B,339,residential,19,5,70.8
9,node_9_A,node_9_B,339,residential,20,5,75.9
9,node_9_A,node_9_B,339,residential,21,5,66.8
9,node_9_A,node_9_B,339,residential,22,5,69.0
9,node_9_A,node_9_B,339,residential,23,5,67.7
9,node_9_A,node_9_B,339,residential,0,6,65.2
9,node_9_A,node_9_B,339,residential,1,6,71.7
9,node_9_A,node_9_B,339,residential,2,6,73.3
9,node_9_A,node_9_B,339,residential,3,6,64.4
9,node_9_A,node_9_B,339,residential,4,6,66.8
9,node_9_A,node_9_B,339,residential,5,6,71.2
9,node_9_A,node_9_B,339,residential,6,6,78.8
9,node_9_A,node_9_B,339,residential,7,6,82.1
9,node_9_A,node_9_B,339,residential,8,6,79.1
9,node_9_A,node_9_B,339,residential,9,6,80.4
9,node_9_A,node_9_B,339,residential,10,6,69.2
9,node_9_A,node_9_B,339,residential,11,6,76.2
9,node_9_A,node_9_B,339,residential,12,6,72.9
9,node_9_A,node_9_B,339,residential,13,6,69.4
9,node_9_A,node_9_B,339,residential,14,6,72.0
9,node_9_A,node_9_B,339,residential,15,6,74.8
9,node_9_A,node_9_B,339,residential,16,6,84.4
9,node_9_A,node_9_B,339,residential,17,6,85.9
9,node_9_A,node_9_B,339,residential,18,6,80.4
9,node_9_A,node_9_B,339,residential,19,6,76.4
9,node_9_A,node_9_B,339,residential,20,6,73.1
9,node_9_A,node_9_B,339,residential,21,6,63.9
9,node_9_A,node_9_B,339,residential,22,6,73.6
9,node_9_A,node_9_B,339,residential,23,6,71.4
10,node_10_A,node_10_B,295,unclassified,0,0,69.2
10,node_10_A,node_10_B,295,unclassified,1,0,78.6
10,node_10_A,node_10_B,295,unclassified,2,0,70.7
10,node_10_A,node_10_B,295,unclassified,3,0,71.6
10,node_10_A,node_10_B,295,unclassified,4,0,78.2
10,node_10_A,node_10_B,295,unclassified,5,0,75.1
10,node_10_A,node_10_B,295,unclassified,6,0,77.7
10,node_10_A,node_10_B,295,unclassified,7,0,78.4
10,node_10_A,node_10_B,295,unclassified,8,0,91.3
10,node_10_A,node_10_B,295,unclassified,9,0,89.9
10,node_10_A,node_10_B,295,unclassified,10,0,86.0
10,node_10_A,node_10_B,295,unclassified,11,0,80.8
10,node_10_A,node_10_B,295,unclassified,12,0,72.4
10,node_10_A,node_10_B,295,unclassified,13,0,69.3
10,node_10_A,node_10_B,295,unclassified,14,0,72.9
10,node_10_A,node_10_B,295,unclassified,15,0,74.6
10,node_10_A,node_10_B,295,unclassified,16,0,78.5
10,node_10_A,node_10_B,295,unclassified,17,0,84.6
10,node_10_A,node_10_B,295,unclassified,18,0,81.9
10,node_10_A,node_10_B,295,unclassified,19,0,79.5
10,node_10_A,node_10_B,295,unclassified,20,0,79.1
10,node_10_A,node_10_B,295,unclassified,21,0,77.1
10,node_10_A,node_10_B,295,unclassified,22,0,78.2
10,node_10_A,node_10_B,295,unclassified,23,0,71.4
10,node_10_A,node_10_B,295,unclassified,0,1,71.5
10,node_10_A,node_10_B,295,unclassified,1,1,77.8
10,node_10_A,node_10_B,295,unclassified,2,1,75.5
10,node_10_A,node_10_B,295,unclassified,3,1,77.4
10,node_10_A,node_10_B,295,unclassified,4,1,69.2
10,node_10_A,node_10_B,295,unclassified,5,1,73.1
10,node_10_A,node_10_B,295,unclassified,6,1,83.7
10,node_10_A,node_10_B,295,unclassified,7,1,84.7
10,node_10_A,node_10_B,295,unclassified,8,1,88.9
10,node_10_A,node_10_B,295,unclassified,9,1,83.7
10,node_10_A,node_10_B,295,unclassified,10,1,80.6
10,node_10_A,node_10_B,295,unclassified,11,1,71.0
10,node_10_A,node_10_B,295,unclassified,12,1,79.5
10,node_10_A,node_10_B,295,unclassified,13,1,70.5
10,node_10_A,node_10_B,295,unclassified,14,1,82.2
10,node_10_A,node_10_B,295,unclassified,15,1,81.5
10,node_10_A,node_10_B,295,unclassified,16,1,81.8
10,node_10_A,node_10_B,295,unclassified,17,1,87.2
10,node_10_A,node_10_B,295,unclassified,18,1,85.9
10,node_10_A,node_10_B,295,unclassified,19,1,81.3
10,node_10_A,node_10_B,295,unclassified,20,1,75.6
10,node_10_A,node_10_B,295,unclassified,21,1,79.4
10,node_10_A,node_10_B,295,unclassified,22,1,76.2
10,node_10_A,node_10_B,295,unclassified,23,1,79.2
10,node_10_A,node_10_B,295,unclassified,0,2,74.2
10,node_10_A,node_10_B,295,unclassified,1,2,73.6
10,node_10_A,node_10_B,295,unclassified,2,2,78.5
10,node_10_A,node_10_B,295,unclassified,3,2,70.3
10,node_10_A,node_10_B,295,unclassified,4,2,74.0
10,node_10_A,node_10_B,295,unclassified,5,2,75.4
10,node_10_A,node_10_B,295,unclassified,6,2,76.8
10,node_10_A,node_10_B,295,unclassified,7,2,90.0
10,node_10_A,node_10_B,295,unclassified,8,2,86.8
10,node_10_A,node_10_B,295,unclassified,9,2,79.9
10,node_10_A,node_10_B,295,unclassified,10,2,76.1
10,node_10_A,node_10_B,295,unclassified,11,2,76.3
10,node_10_A,node_10_B,295,unclassified,12,2,77.3
10,node_10_A,node_10_B,295,unclassified,13,2,79.1
10,node_10_A,node_10_B,295,unclassified,14,2,71.6
10,node_10_A,node_10_B,295,unclassified,15,2,83.8
10,node_10_A,node_10_B,295,unclassified,16,2,79.0
10,node_10_A,node_10_B,295,unclassified,17,2,86.6
10,node_10_A,node_10_B,295,unclassified,18,2,87.7
10,node_10_A,node_10_B,295,unclassified,19,2,85.9
10,node_10_A,node_10_B,295,unclassified,20,2,80.4
10,node_10_A,node_10_B,295,unclassified,21,2,69.5
10,node_10_A,node_10_B,295,unclassified,22,2,76.7
10,node_10_A,node_10_B,295,unclassified,23,2,72.3
10,node_10_A,node_10_B,295,unclassified,0,3,72.4
10,node_10_A,node_10_B,295,unclassified,1,3,78.9
10,node_10_A,node_10_B,295,unclassified,2,3,72.2
10,node_10_A,node_10_B,295,unclassified,3,3,72.9
10,node_10_A,node_10_B,295,unclassified,4,3,73.7
10,node_10_A,node_10_B,295,unclassified,5,3,80.7
10,node_10_A,node_10_B,295,unclassified,6,3,78.6
10,node_10_A,node_10_B,295,unclassified,7,3,79.5
10,node_10_A,node_10_B,295,unclassified,8,3,89.2
10,node_10_A,node_10_B,295,unclassified,9,3,79.3
10,node_10_A,node_10_B,295,unclassified,10,3,86.5
10,node_10_A,node_10_B,295,unclassified,11,3,72.3
10,node_10_A,node_10_B,295,unclassified,12,3,80.2
10,node_10_A,node_10_B,295,unclassified,13,3,69.8
10,node_10_A,node_10_B,295,unclassified,14,3,73.3
10,node_10_A,node_10_B,295,unclassified,15,3,83.3
10,node_10_A,node_10_B,295,unclassified,16,3,88.8
10,node_10_A,node_10_B,295,unclassified,17,3,85.9
10,node_10_A,node_10_B,295,unclassified,18,3,83.1
10,node_10_A,node_10_B,295,unclassified,19,3,86.7
10,node_10_A,node_10_B,295,unclassified,20,3,72.0
10,node_10_A,node_10_B,295,unclassified,21,3,74.1
10,node_10_A,node_10_B,295,unclassified,22,3,72.3
10,node_10_A,node_10_B,295,unclassified,23,3,76.2
10,node_10_A,node_10_B,295,unclassified,0,4,76.9
10,node_10_A,node_10_B,295,unclassified,1,4,70.3
10,node_10_A,node_10_B,295,unclassified,2,4,74.9
10,node_10_A,node_10_B,295,unclassified,3,4,74.5
10,node_10_A,node_10_B,295,unclassified,4,4,72.4
10,node_10_A,node_10_B,295,unclassified,5,4,80.9
10,node_10_A,node_10_B,295,unclassified,6,4,81.2
10,node_10_A,node_10_B,295,unclassified,7,4,85.1
10,node_10_A,node_10_B,295,unclassified,8,4,89.2
10,node_10_A,node_10_B,295,unclassified,9,4,89.8
10,node_10_A,node_10_B,295,unclassified,10,4,75.8
10,node_10_A,node_10_B,295,unclassified,11,4,78.8
10,node_10_A,node_10_B,295,unclassified,12,4,69.4
10,node_10_A,node_10_B,295,unclassified,13,4,76.7
10,node_10_A,node_10_B,295,unclassified,14,4,77.8
10,node_10_A,node_10_B,295,unclassified,15,4,76.9
10,node_10_A,node_10_B,295,unclassified,16,4,84.5
10,node_10_A,node_10_B,295,unclassified,17,4,92.7
10,node_10_A,node_10_B,295,unclassified,18,4,88.3
10,node_10_A,node_10_B,295,unclassified,19,4,85.3
10,node_10_A,node_10_B,295,unclassified,20,4,77.1
10,node_10_A,node_10_B,295,unclassified,21,4,79.2
10,node_10_A,node_10_B,295,unclassified,22,4,79.7
10,node_10_A,node_10_B,295,unclassified,23,4,68.9
10,node_10_A,node_10_B,295,unclassified,0,5,69.7
10,node_10_A,node_10_B,295,unclassified,1,5,74.7
10,node_10_A,node_10_B,295,unclassified,2,5,68.7
10,node_10_A,node_10_B,295,unclassified,3,5,69.5
10,node_10_A,node_10_B,295,unclassified,4,5,71.1
10,node_10_A,node_10_B,295,unclassified,5,5,71.5
10,node_10_A,node_10_B,295,unclassified,6,5,77.4
10,node_10_A,node_10_B,295,unclassified,7,5,89.1
10,node_10_A,node_10_B,295,unclassified,8,5,91.9
10,node_10_A,node_10_B,295,unclassified,9,5,78.4
10,node_10_A,node_10_B,295,unclassified,10,5,80.6
10,node_10_A,node_10_B,295,unclassified,11,5,72.2
10,node_10_A,node_10_B,295,unclassified,12,5,74.9
10,node_10_A,node_10_B,295,unclassified,13,5,80.1
10,node_10_A,node_10_B,295,unclassified,14,5,77.9
10,node_10_A,node_10_B,295,unclassified,15,5,80.7
10,node_10_A,node_10_B,295,unclassified,16,5,88.3
10,node_10_A,node_10_B,295,unclassified,17,5,85.7
10,node_10_A,node_10_B,295,unclassified,18,5,91.2
10,node_10_A,node_10_B,295,unclassified,19,5,83.0
10,node_10_A,node_10_B,295,unclassified,20,5,75.3
10,node_10_A,node_10_B,295,unclassified,21,5,70.7
10,node_10_A,node_10_B,295,unclassified,22,5,72.0
10,node_10_A,node_10_B,295,unclassified,23,5,76.4
10,node_10_A,node_10_B,295,unclassified,0,6,80.0
10,node_10_A,node_10_B,295,unclassified,1,6,78.7
10,node_10_A,node_10_B,295,unclassified,2,6,78.4
10,node_10_A,node_10_B,295,unclassified,3,6,76.9
10,node_10_A,node_10_B,295,unclassified,4,6,76.3
10,node_10_A,node_10_B,295,unclassified,5,6,77.7
10,node_10_A,node_10_B,295,unclassified,6,6,86.4
10,node_10_A,node_10_B,295,unclassified,7,6,91.2
10,node_10_A,node_10_B,295,unclassified,8,6,86.0
10,node_10_A,node_10_B,295,unclassified,9,6,86.6
10,node_10_A,node_10_B,295,unclassified,10,6,83.0
10,node_10_A,node_10_B,295,unclassified,11,6,77.9
10,node_10_A,node_10_B,295,unclassified,12,6,75.4
10,node_10_A,node_10_B,295,unclassified,13,6,74.2
10,node_10_A,node_10_B,295,unclassified,14,6,72.7
10,node_10_A,node_10_B,295,unclassified,15,6,78.6
10,node_10_A,node_10_B,295,unclassified,16,6,83.2
10,node_10_A,node_10_B,295,unclassified,17,6,92.4
10,node_10_A,node_10_B,295,unclassified,18,6,90.5
10,node_10_A,node_10_B,295,unclassified,19,6,81.8
10,node_10_A,node_10_B,295,unclassified,20,6,71.0
10,node_10_A,node_10_B,295,unclassified,21,6,73.9
10,node_10_A,node_10_B,295,unclassified,22,6,75.6
10,node_10_A,node_10_B,295,unclassified,23,6,78.2
11,node_11_A,node_11_B,338,path,0,0,264.2
11,node_11_A,node_11_B,338,path,1,0,280.6
11,node_11_A,node_11_B,338,path,2,0,280.8
11,node_11_A,node_11_B,338,path,3,0,251.7
11,node_11_A,node_11_B,338,path,4,0,249.0
11,node_11_A,node_11_B,338,path,5,0,262.6
11,node_11_A,node_11_B,338,path,6,0,283.5
11,node_11_A,node_11_B,338,path,7,0,256.4
11,node_11_A,node_11_B,338,path,8,0,291.7
11,node_11_A,node_11_B,338,path,9,0,254.9
11,node_11_A,node_11_B,338,path,10,0,275.6
11,node_11_A,node_11_B,338,path,11,0,268.0
11,node_11_A,node_11_B,338,path,12,0,256.6
11,node_11_A,node_11_B,338,path,13,0,247.8
11,node_11_A,node_11_B,338,path,14,0,259.5
11,node_11_A,node_11_B,338,path,15,0,267.3
11,node_11_A,node_11_B,338,path,16,0,272.1
11,node_11_A,node_11_B,338,path,17,0,275.3
11,node_11_A,node_11_B,338,path,18,0,269.8
11,node_11_A,node_11_B,338,path,19,0,268.7
11,node_11_A,node_11_B,338,path,20,0,285.4
11,node_11_A,node_11_B,338,path,21,0,268.3
11,node_11_A,node_11_B,338,path,22,0,277.6
11,node_11_A,node_11_B,338,path,23,0,263.6
11,node_11_A,node_11_B,338,path,0,1,268.3
11,node_11_A,node_11_B,338,path,1,1,244.4
11,node_11_A,node_11_B,338,path,2,1,245.4
11,node_11_A,node_11_B,338,path,3,1,255.0
11,node_11_A,node_11_B,338,path,4,1,257.1
11,node_11_A,node_11_B,338,path,5,1,273.6
11,node_11_A,node_11_B,338,path,6,1,261.1
11,node_11_A,node_11_B,338,path,7,1,253.4
11,node_11_A,node_11_B,338,path,8,1,271.4
11,node_11_A,node_11_B,338,path,9,1,285.0
11,node_11_A,node_11_B,338,path,10,1,288.3
11,node_11_A,node_11_B,338,path,11,1,264.2
11,node_11_A,node_11_B,338,path,12,1,260.3
11,node_11_A,node_11_B,338,path,13,1,252.4
11,node_11_A,node_11_B,338,path,14,1,252.3
11,node_11_A,node_11_B,338,path,15,1,272.9
11,node_11_A,node_11_B,338,path,16,1,259.2
11,node_11_A,node_11_B,338,path,17,1,286.7
11,node_11_A,node_11_B,338,path,18,1,269.4
11,node_11_A,node_11_B,338,path,19,1,259.3
11,node_11_A,node_11_B,338,path,20,1,277.1
11,node_11_A,node_11_B,338,path,21,1,263.6
11,node_11_A,node_11_B,338,path,22,1,263.7
11,node_11_A,node_11_B,338,path,23,1,263.7
11,node_11_A,node_11_B,338,path,0,2,272.9
11,node_11_A,node_11_B,338,path,1,2,259.9
11,node_11_A,node_11_B,338,path,2,2,255.5
11,node_11_A,node_11_B,338,path,3,2,261.4
11,node_11_A,node_11_B,338,path,4,2,247.3
11,node_11_A,node_11_B,338,path,5,2,254.1
11,node_11_A,node_11_B,338,path,6,2,259.1
11,node_11_A,node_11_B,338,path,7,2,271.7
11,node_11_A,node_11_B,338,path,8,2,272.2
11,node_11_A,node_11_B,338,path,9,2,252.4
11,node_11_A,node_11_B,338,path,10,2,268.6
11,node_11_A,node_11_B,338,path,11,2,268.7
11,node_11_A,node_11_B,338,path,12,2,243.6
11,node_11_A,node_11_B,338,path,13,2,263.0
11,node_11_A,node_11_B,338,path,14,2,262.0
11,node_11_A,node_11_B,338,path,15,2,265.7
11,node_11_A,node_11_B,338,path,16,2,265.1
11,node_11_A,node_11_B,338,path,17,2,259.6
11,node_11_A,node_11_B,338,path,18,2,264.9
11,node_11_A,node_11_B,338,path,19,2,255.2
11,node_11_A,node_11_B,338,path,20,2,273.7
11,node_11_A,node_11_B,338,path,21,2,261.8
11,node_11_A,node_11_B,338,path,22,2,242.5
11,node_11_A,node_11_B,338,path,23,2,269.6
11,node_11_A,node_11_B,338,path,0,3,268.7
11,node_11_A,node_11_B,338,path,1,3,242.9
11,node_11_A,node_11_B,338,path,2,3,241.4
11,node_11_A,node_11_B,338,path,3,3,249.4
11,node_11_A,node_11_B,338,path,4,3,252.8
11,node_11_A,node_11_B,338,path,5,3,255.6
11,node_11_A,node_11_B,338,path,6,3,268.1
11,node_11_A,node_11_B,338,path,7,3,273.4
11,node_11_A,node_11_B,338,path,8,3,272.2
11,node_11_A,node_11_B,338,path,9,3,254.8
11,node_11_A,node_11_B,338,path,10,3,258.5
11,node_11_A,node_11_B,338,path,11,3,272.7
11,node_11_A,node_11_B,338,path,12,3,258.3
11,node_11_A,node_11_B,338,path,13,3,259.6
11,node_11_A,node_11_B,338,path,14,3,247.7
11,node_11_A,node_11_B,338,path,15,3,272.2
11,node_11_A,node_11_B,338,path,16,3,279.5
11,node_11_A,node_11_B,338,path,17,3,263.3
11,node_11_A,node_11_B,338,path,18,3,288.9
11,node_11_A,node_11_B,338,path,19,3,288.8
11,node_11_A,node_11_B,338,path,20,3,245.5
11,node_11_A,node_11_B,338,path,21,3,279.9
11,node_11_A,node_11_B,338,path,22,3,243.7
11,node_11_A,node_11_B,338,path,23,3,253.7
11,node_11_A,node_11_B,338,path,0,4,250.1
11,node_11_A,node_11_B,338,path,1,4,272.5
11,node_11_A,node_11_B,338,path,2,4,247.1
11,node_11_A,node_11_B,338,path,3,4,270.1
11,node_11_A,node_11_B,338,path,4,4,258.5
11,node_11_A,node_11_B,338,path,5,4,273.4
11,node_11_A,node_11_B,338,path,6,4,285.5
11,node_11_A,node_11_B,338,path,7,4,262.4
11,node_11_A,node_11_B,338,path,8,4,286.8
11,node_11_A,node_11_B,338,path,9,4,293.6
11,node_11_A,node_11_B,338,path,10,4,251.3
11,node_11_A,node_11_B,338,path,11,4,275.5
11,node_11_A,node_11_B,338,path,12,4,273.0
11,node_11_A,node_11_B,338,path,13,4,279.2
11,node_11_A,node_11_B,338,path,14,4,270.8
11,node_11_A,node_11_B,338,path,15,4,268.8
11,node_11_A,node_11_B,338,path,16,4,264.9
11,node_11_A,node_11_B,338,path,17,4,291.8
11,node_11_A,node_11_B,338,path,18,4,253.7
11,node_11_A,node_11_B,338,path,19,4,248.6
11,node_11_A,node_11_B,338,path,20,4,278.6
